VendorNumber,VendorName,Brand,Description,PurchasePrice,Volume,ActualPrice,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalExciseTax,TotalFreight,GrossProfit,ProfitMargin,StockTurnOver,SalestoPurchaseRatio
3252,E & J GALLO WINERY,18105,Ballatore Rose Moscato,5.33,750.0,7.99,73,389.09000000000003,41.0,327.59,4.58,61966.91,-62032.990000000005,-18936.167160169727,0.5616438356164384,0.8419388830347733
9552,M S WALKER INC,39581,Capostrano Montepulciano Abr,4.63,750.0,10.99,84,388.92,90.0,798.1,10.09,55551.82,-55152.729999999996,-6910.503696278662,1.0714285714285714,2.0520929754191095
3252,E & J GALLO WINERY,39995,Tisdale Cab Svgn Cal,2.7,750.0,3.99,144,388.79999999999995,144.0,574.5600000000001,16.18,61966.91,-61797.33,-10755.592105263158,1.0,1.477777777777778
10754,PERFECTA WINES,13183,Alpataco Malbec,10.8,750.0,15.99,36,388.79999999999995,36.0,575.64,4.050000000000001,28720.52,-28537.73,-4957.56549232159,1.0,1.4805555555555556
12546,JIM BEAM BRANDS COMPANY,872,DeKuyper Cherry Brandy,7.19,1000.0,9.99,54,388.26,52.0,519.48,54.6,123880.97,-123804.35,-23832.36120736121,0.9629629629629629,1.3379694019471489
7153,PINE STATE TRADING CO,24063,Atelie Prosecco,10.78,750.0,16.49,36,388.08000000000004,4.0,65.96,0.44,15884.82,-16207.380000000001,-24571.528198908432,0.1111111111111111,0.16996495567924136
1587,VINEYARD BRANDS INC,18595,Delamotte Bl de Bl Champagne,32.25,750.0,49.99,12,387.0,23.0,1149.77,2.5700000000000003,6070.09,-5309.889999999999,-461.82192960331196,1.9166666666666667,2.970981912144703
2876,CENTEUR IMPORTS LLC,23626,Apimed Old Slavic Mead Light,6.45,750.0,9.99,60,387.0,60.0,635.4,6.760000000000001,31.5,210.14,33.07208057916273,1.0,1.641860465116279
10754,PERFECTA WINES,17019,Riebeek Cellars Cab Svgn,6.45,750.0,9.99,60,387.0,65.0,674.35,7.300000000000001,28720.52,-28440.47,-4217.464224809076,1.0833333333333333,1.7425064599483204
10754,PERFECTA WINES,21830,Buoncristiani Family Red OPC,32.25,750.0,49.99,12,387.0,23.0,1139.77,2.56,28720.52,-27970.31,-2454.031076445248,1.9166666666666667,2.945142118863049
10754,PERFECTA WINES,42402,Grayson Cellars Merlot Paso,6.45,750.0,11.99,60,387.0,60.0,671.4,6.75,28720.52,-28442.87,-4236.352397974381,1.0,1.7348837209302326
2000,SOUTHERN WINE & SPIRITS NE,25593,Virginia Dare Pnt Nr RRV,16.12,750.0,24.99,24,386.88,3.0,68.97,0.33,19016.59,-19334.83,-28033.68131071481,0.125,0.17827233250620347
7153,PINE STATE TRADING CO,19914,Gum Drop Pink Moscato,4.66,750.0,6.99,83,386.78000000000003,92.0,643.08,10.15,15884.82,-15638.67,-2431.8389624930023,1.108433734939759,1.6626506024096386
8892,TRINCHERO FAMILY ESTATES,15319,Angoves Nine Vines Moscato,7.89,750.0,11.99,49,386.61,33.0,395.67,3.7,11595.97,-11590.61,-2929.362852882453,0.673469387755102,1.023434468844572
7153,PINE STATE TRADING CO,22744,Austerity Chard,9.2,750.0,13.99,42,386.40000000000003,19.0,265.81,2.14,15884.82,-16007.55,-6022.177495203341,0.4523809523809524,0.6879140786749481
1392,CONSTELLATION BRANDS INC,6212,Taylor Red Port,3.22,750.0,4.99,120,386.4,93.0,464.07,10.4,79528.99,-79461.72,-17122.78751050488,0.775,1.2010093167701863
10754,PERFECTA WINES,13181,Alpataco Pnt Nr,10.73,750.0,15.99,36,386.28,46.0,735.54,5.140000000000001,28720.52,-28376.4,-3857.900318133616,1.2777777777777777,1.9041627834731283
10754,PERFECTA WINES,22207,Star Insolia Chard,10.73,750.0,15.99,36,386.28,23.0,367.77,2.5900000000000003,28720.52,-28741.62,-7815.107268129537,0.6388888888888888,0.9520813917365641
3664,WILLIAM GRANT & SONS INC,2295,Balvenie 15 Yr Single Malt,64.28,750.0,89.99,6,385.68,10.0,899.9000000000001,7.869999999999999,30234.420000000002,-29728.07,-3303.485942882542,1.6666666666666667,2.3332814768720183
10754,PERFECTA WINES,5467,Homericon Mastiha,14.28,750.0,19.99,27,385.56000000000006,20.0,399.8,15.76,28720.52,-28722.039999999997,-7184.102051025512,0.7407407407407407,1.0369332918352525
3252,E & J GALLO WINERY,20445,Barefoot Bubbly Tropical Fus,6.53,750.0,9.99,59,385.27,46.0,459.54,5.11,61966.91,-61897.75000000001,-13469.50211080646,0.7796610169491526,1.1927738988242014
10754,PERFECTA WINES,23780,La Chapelle Mission Haut Bri,55.03,750.0,81.99,7,385.21,28.0,2295.72,3.11,28720.52,-26813.120000000003,-1167.9612496297461,4.0,5.95965836816282
2000,SOUTHERN WINE & SPIRITS NE,23230,High Valley Svgn Bl 13 Lake,9.39,750.0,13.99,41,384.99,571.0,7988.29,63.480000000000004,19016.59,-11476.77,-143.66992184810516,13.926829268292684,20.749344138808798
4425,MARTIGNETTI COMPANIES,13321,Collezione Monte d'Abruzzo,3.26,750.0,4.99,118,384.68,118.0,588.82,13.26,144929.24,-144738.36,-24581.087598926664,1.0,1.530674846625767
3664,WILLIAM GRANT & SONS INC,4005,Flor De Cana Centenial 12 Yr,31.99,750.0,39.99,12,383.88,13.0,519.87,10.24,30234.420000000002,-30108.670000000002,-5791.576740338931,1.0833333333333333,1.354251328540169
4425,MARTIGNETTI COMPANIES,23473,Auvigue Saint-Veran 13,10.66,750.0,17.49,36,383.76,7.0,122.42999999999999,0.77,144929.24,-145191.33999999997,-118591.3093196112,0.19444444444444445,0.3190275171982489
9819,TREASURY WINE ESTATES,19739,Sledgehammer Cab Svgn,7.99,750.0,11.99,48,383.52,24.0,287.76,2.68,14836.57,-14935.01,-5190.092438142897,0.5,0.7503128911138923
10754,PERFECTA WINES,38110,Canyon Oaks Wh Znfdl Cal,3.99,750.0,5.99,96,383.04,95.0,569.05,10.64,28720.52,-28545.15,-5016.281521834638,0.9895833333333334,1.485615079365079
653,STATE WINE & SPIRITS,40560,McManis River Jct Chard Cal,7.09,750.0,12.99,54,382.86,54.0,617.46,6.08,8014.9800000000005,-7786.46,-1261.0468694328376,1.0,1.6127566212192446
1003,BRONCO WINE COMPANY,42437,Crane Lake Cab Svgn Cal,6.16,1500.0,8.99,62,381.92,47.0,422.53,10.52,10.53,19.559999999999956,4.629257094170818,0.7580645161290323,1.1063311688311688
1392,CONSTELLATION BRANDS INC,2024,Black Velvet Toasted Caramel,4.44,375.0,5.99,86,381.84000000000003,445.0,2665.55,174.22,79528.99,-77419.5,-2904.4474873853424,5.174418604651163,6.980803477896501
2242,DELICATO VINEYARDS INC,23167,Loft Chard,15.89,3000.0,29.99,24,381.36,17.0,347.83,7.65,7982.65,-8023.829999999999,-2306.825173216801,0.7083333333333334,0.9120778267254037
4425,MARTIGNETTI COMPANIES,14671,Riondo Prosecco,10.59,750.0,15.99,36,381.24,36.0,575.64,4.05,144929.24,-144738.88999999998,-25143.994510457924,1.0,1.5099150141643058
516,BANFI PRODUCTS CORP,7375,Riunite Lambrusco,3.97,750.0,5.99,96,381.12,91.0,545.09,10.15,8510.41,-8356.59,-1533.066099176283,0.9479166666666666,1.430231947942905
2000,SOUTHERN WINE & SPIRITS NE,26561,Zardetto Private Cuvee Glara,7.94,750.0,11.99,48,381.12,2.0,21.98,0.22,19016.59,-19375.95,-88152.63876251137,0.041666666666666664,0.05767212426532326
90024,VINILANDIA USA,24717,Merum Monastrell Jumilla,7.94,750.0,11.99,48,381.12,38.0,455.62,4.2700000000000005,2802.64,-2732.41,-599.7124796979939,0.7916666666666666,1.1954764903442485
9552,M S WALKER INC,23990,Moncigale Rose Cd Provnce 14,8.66,750.0,12.99,44,381.03999999999996,181.0,2278.19,20.07,55551.82,-53674.74,-2356.0256168273936,4.113636363636363,5.978873609069915
10754,PERFECTA WINES,18467,K Vintners Cab Svgn Stonerid,31.75,750.0,46.99,12,381.0,12.0,563.88,1.34,28720.52,-28538.98,-5061.179683620629,1.0,1.48
17035,PERNOD RICARD USA,8618,Olmeca Altos Plata Blanco,17.31,1000.0,25.99,22,380.82,13.0,337.87,13.65,123780.22,-123836.81999999999,-36652.20942966229,0.5909090909090909,0.8872170579276298
9552,M S WALKER INC,23395,Pavilion St Pierre Cdu Rhone,6.45,750.0,9.99,59,380.55,903.0,9021.97,100.87,55551.82,-47011.270000000004,-521.0754413947287,15.305084745762711,23.707712521350675
2000,SOUTHERN WINE & SPIRITS NE,23290,Ch Brane Cantenac Margaux 11,42.2,750.0,64.99,9,379.8,10.0,649.9,1.11,19016.59,-18747.600000000002,-2884.6899523003544,1.1111111111111112,1.7111637704054765
660,SAZERAC NORTH AMERICA INC.,5513,Chi Chi's Mai Tai,7.91,1750.0,10.99,48,379.68,48.0,527.52,88.23,17932.33,-17872.72,-3388.0649074916596,1.0,1.3893805309734513
3252,E & J GALLO WINERY,6383,Gallo Twin Vly Cab Svgn Cal,3.33,750.0,4.99,114,379.62,151.0,753.49,16.880000000000003,61966.91,-61609.92,-8176.607519675112,1.3245614035087718,1.9848532743269585
7153,PINE STATE TRADING CO,6545,LeCompte Calvados 18 Yr Old,94.88,750.0,129.99,4,379.52,13.0,1689.8700000000001,10.24,15884.82,-14584.71,-863.0669814837827,3.25,4.452650716694773
3252,E & J GALLO WINERY,3931,New Amsterdam Peach Vodka,0.79,50.0,0.99,480,379.2,415.0,410.85,21.65,61966.91,-61956.91,-15080.177680418643,0.8645833333333334,1.0834651898734178
9165,ULTRA BEVERAGE COMPANY LLP,13550,Z Znfdl Tom Eddy,34.45,500.0,52.99,11,378.95,18.0,917.82,1.3800000000000001,68054.7,-67517.21,-7356.258307729185,1.6363636363636365,2.4220081804987466
3960,DIAGEO NORTH AMERICA INC,8438,Capt Morgan White Grapefruit,0.72,50.0,0.99,526,378.72,1816.0,1797.84,94.16,257032.07,-255707.11000000002,-14223.0181773684,3.452471482889734,4.747148288973383
7153,PINE STATE TRADING CO,24060,Robertson & Duke Napa Cab Sv,15.78,750.0,23.99,24,378.72,3.0,71.97,0.33,15884.82,-16191.9,-22498.124218424342,0.125,0.19003485424588085
90011,FORTUNE WINE BROKERS LLC,25794,Girasole Hybrid Red,7.89,750.0,11.99,48,378.72,44.0,584.56,4.930000000000001,238.60999999999999,-37.70000000000007,-6.4492951963870375,0.9166666666666666,1.5435149978876213
10754,PERFECTA WINES,24054,La Volpe Prosecco,10.52,750.0,15.99,36,378.71999999999997,26.0,415.74,2.9200000000000004,28720.52,-28686.42,-6900.086592581902,0.7222222222222222,1.0977503168567808
4425,MARTIGNETTI COMPANIES,40444,Santa Ema Reserve Merlot,8.05,750.0,11.99,47,378.34999999999997,47.0,563.53,5.29,144929.24,-144749.35,-25686.1835217291,1.0,1.48944099378882
7153,PINE STATE TRADING CO,11424,Ch Julien Cab Svgn Mont Cnty,8.05,750.0,11.99,47,378.34999999999997,31.0,371.69,3.43,15884.82,-15894.91,-4276.38892625575,0.6595744680851063,0.9823972512224132
9165,ULTRA BEVERAGE COMPANY LLP,19169,Anterra Chardonnay,5.4,750.0,7.99,70,378.0,580.0,4634.2,64.44,68054.7,-63862.94,-1378.0790643476762,8.285714285714286,12.25978835978836
9165,ULTRA BEVERAGE COMPANY LLP,26490,Ch Beaulieu Rose Cote d Prov,3.92,750.0,5.99,96,376.32,96.0,575.04,10.780000000000001,68054.7,-67866.76,-11802.093767390095,1.0,1.5280612244897958
9552,M S WALKER INC,18671,Martin Ray RRV Pnt Nr,14.47,750.0,21.99,26,376.21999999999997,5.0,109.94999999999999,0.55,55551.82,-55818.64,-50767.29422464757,0.19230769230769232,0.292249215884323
1650,Circa Wines,20088,Camp Merlot Sonoma Cnty,10.45,750.0,15.99,36,376.20000000000005,36.0,575.64,4.050000000000001,211.97,-16.58000000000006,-2.880272392467525,1.0,1.5301435406698563
4425,MARTIGNETTI COMPANIES,20880,Valmaggiore Nebbiolo d'Alba,31.33,750.0,46.99,12,375.96,21.0,986.79,2.35,144929.24,-144320.76,-14625.275894567236,1.75,2.6247207149696776
10754,PERFECTA WINES,21698,Terra de Touros Red,5.22,750.0,7.99,72,375.84000000000003,61.0,487.39,6.83,28720.52,-28615.800000000003,-5871.232483226985,0.8472222222222222,1.2968018305661981
8112,MOET HENNESSY USA INC,36307,Dom Chandon 00 Carnrs Pnt Nr,15.64,750.0,22.99,24,375.36,24.0,551.76,2.68,48347.26,-48173.54,-8730.886617369872,1.0,1.4699488491048593
7245,PROXIMO SPIRITS INC.,206,Three Olives Vodka,12.94,1000.0,17.99,29,375.26,13.0,233.86999999999998,13.65,38994.78,-39149.82,-16739.992303416428,0.4482758620689655,0.6232212332782604
1650,Circa Wines,21564,Folk Machine Parts & Labor R,10.4,750.0,15.49,36,374.4,19.0,291.31,2.1,211.97,-297.15999999999997,-102.0081699907315,0.5277777777777778,0.7780715811965813
653,STATE WINE & SPIRITS,23260,Penny Wise Svgn Bl,4.51,750.0,6.99,83,374.33000000000004,188.0,1309.52,21.0,8014.9800000000005,-7100.790000000001,-542.2437228908303,2.2650602409638556,3.4983036358293482
9819,TREASURY WINE ESTATES,13528,St Clement Carneros Chard,12.9,750.0,19.99,29,374.1,27.0,539.73,3.01,14836.57,-14673.95,-2718.7575269116037,0.9310344827586207,1.4427425821972735
9165,ULTRA BEVERAGE COMPANY LLP,25374,Fratelli Urciuolo Fiano,5.19,750.0,7.99,72,373.68,72.0,575.28,8.05,68054.7,-67861.15,-11796.194896398274,1.0,1.539499036608863
8892,TRINCHERO FAMILY ESTATES,16257,Sutter Home Pink Moscato,3.89,750.0,5.99,96,373.44,91.0,545.09,10.200000000000001,11595.97,-11434.52,-2097.730649984406,0.9479166666666666,1.4596454584404457
4425,MARTIGNETTI COMPANIES,24309,Point North Pnt Nr Oregon,15.53,750.0,22.99,24,372.72,6.0,137.94,0.66,144929.24,-145164.68,-105237.55255908366,0.25,0.3700901481004507
3252,E & J GALLO WINERY,46373,Carlo Rossi RSV Merlot Cal,11.64,5000.0,16.99,32,372.48,32.0,543.68,24.0,61966.91,-61819.71000000001,-11370.60587110065,1.0,1.4596219931271475
3252,E & J GALLO WINERY,19375,The Naked Grape Chard,12.41,3000.0,17.99,30,372.29999999999995,21.0,335.79,9.450000000000001,61966.91,-62012.87,-18467.753655558532,0.7,0.9019339242546335
7153,PINE STATE TRADING CO,23554,Riva Rose Brut,10.34,750.0,14.99,36,372.24,18.0,291.82,1.99,15884.82,-15967.23,-5471.6023576177095,0.5,0.7839565871480765
5992,MCCORMICK DISTILLING CO,603,McCormick Gold Rum,5.03,1000.0,6.99,74,372.21999999999997,75.0,524.25,78.75,1567.85,-1494.57,-285.08726752503577,1.0135135135135136,1.40844124442534
2000,SOUTHERN WINE & SPIRITS NE,19045,San Polo Mezzopane 06 Toscan,18.61,750.0,26.99,20,372.2,59.0,1684.4099999999999,6.57,19016.59,-17710.95,-1051.4631235863003,2.95,4.5255507791509935
9744,FREDERICK WILDMAN & SONS,19518,Hugel Riesling,10.32,750.0,19.99,36,371.52,14.0,298.85999999999996,1.54,3999.93,-4074.1299999999997,-1363.2235829485378,0.3888888888888889,0.8044250645994832
9552,M S WALKER INC,24452,Vega Sindoa 14 Chard Navarra,7.58,750.0,12.99,49,371.41999999999996,170.0,1984.3,18.87,55551.82,-53957.810000000005,-2719.2365065766267,3.4693877551020407,5.342469441602499
9552,M S WALKER INC,36045,Pepperwood Grove Pnt Grigio,5.15,750.0,7.99,72,370.79999999999995,75.0,559.25,8.39,55551.82,-55371.76,-9901.074653553867,1.0416666666666667,1.5082254584681771
9165,ULTRA BEVERAGE COMPANY LLP,18767,Cosentino The Zin,10.27,750.0,14.99,36,369.71999999999997,42.0,629.58,4.65,68054.7,-67799.48999999999,-10769.003144953776,1.1666666666666667,1.7028562155144435
90047,CRUSH WINES,15510,Mollydooker Violinist Verdel,14.19,750.0,21.99,26,368.94,22.0,467.78,2.44,1457.73,-1361.3300000000002,-291.01928256872895,0.8461538461538461,1.2679026399956632
4425,MARTIGNETTI COMPANIES,21320,Zion Dolev Muscato,7.09,750.0,10.99,52,368.68,121.0,1329.79,13.44,144929.24,-143981.57,-10827.391543025591,2.326923076923077,3.6068948681783657
90047,CRUSH WINES,38301,Neirano Pitul Moscato d'Asti,7.09,750.0,11.99,52,368.68,43.0,515.5699999999999,4.8100000000000005,1457.73,-1315.65,-255.1835832185737,0.8269230769230769,1.3984213952479112
1392,CONSTELLATION BRANDS INC,799,Svedka Colada Vodka,10.23,1000.0,12.99,36,368.28000000000003,47.0,610.53,49.35,79528.99,-79336.09000000001,-12994.625980705292,1.3055555555555556,1.657787552948843
9552,M S WALKER INC,24646,Pierre Dupond Renjardire CdR,5.94,750.0,16.99,62,368.28,217.0,1907.43,24.35,55551.82,-54037.02,-2832.9752599046883,3.5,5.17929292929293
8112,MOET HENNESSY USA INC,2928,Glenmorangie Tusail Giftbox,73.52,750.0,99.99,5,367.6,21.0,2099.79,16.57,48347.26,-46631.64,-2220.7763633506206,4.2,5.712159956474428
1650,Circa Wines,21491,Erre d Herrero Verdejo Rueda,10.2,750.0,14.99,36,367.20000000000005,18.0,269.82,2.0100000000000002,211.97,-311.36,-115.39544881773034,0.5,0.7348039215686274
8892,TRINCHERO FAMILY ESTATES,18553,Menage a Trois Pnt Nr,10.2,750.0,14.99,36,367.20000000000005,24.0,359.76,2.67,11595.97,-11606.08,-3226.0618189904385,0.6666666666666666,0.9797385620915031
9552,M S WALKER INC,43027,Monsanto Monrosso Chianti,10.2,750.0,14.99,36,367.20000000000005,24.0,359.76,2.7,55551.82,-55561.96,-15444.173893706915,0.6666666666666666,0.9797385620915031
10754,PERFECTA WINES,10706,Brownstone Merlot Cal,6.12,750.0,8.99,60,367.2,52.0,467.48,5.82,28720.52,-28626.06,-6123.483357576795,0.8666666666666667,1.2730936819172114
9552,M S WALKER INC,21426,Szigeti Gruner Velt Skt Brut,12.66,750.0,23.99,29,367.14,58.0,1383.4199999999998,6.48,55551.82,-54542.020000000004,-3942.549623397089,2.0,3.768099362640954
9815,WINE GROUP INC,16809,Flip Flop Chard,7.79,1500.0,11.99,47,366.13,37.0,443.63,8.27,27100.41,-27031.18,-6093.181254649145,0.7872340425531915,1.2116734493212793
2000,SOUTHERN WINE & SPIRITS NE,4453,Pitu Brazilian Rum Cachaca,10.76,750.0,16.99,34,365.84,279.0,3642.21,219.92000000000002,19016.59,-15960.140000000001,-438.19933501912305,8.205882352941176,9.955745681172099
4692,KOBRAND CORPORATION,19798,Jadot Beaujolais Villages,2.73,375.0,5.99,134,365.82,200.0,860.0,11.25,9139.38,-8656.449999999999,-1006.563953488372,1.492537313432836,2.3508829478978734
9552,M S WALKER INC,31157,Livio Felluga Pinot Grigio,15.23,750.0,24.99,24,365.52,36.0,847.64,4.0200000000000005,55551.82,-55073.719999999994,-6497.3007408805615,1.5,2.3189975924710002
3960,DIAGEO NORTH AMERICA INC,3014,Smirnoff Coconut,10.15,750.0,12.99,36,365.4,31.0,402.69,24.41,257032.07,-257019.19,-63825.57053813107,0.8611111111111112,1.1020525451559935
9165,ULTRA BEVERAGE COMPANY LLP,4105,Patron XO Cafe Variety 3 Pak,5.07,50.0,6.99,72,365.04,1285.0,8982.15,65.28,68054.7,-59502.869999999995,-662.4568727977154,17.84722222222222,24.60593359631821
7239,REMY COINTREAU USA INC,9439,Cointreau VAP,21.47,750.0,28.99,17,364.99,100.0,3251.0,78.8,16978.67,-14171.459999999997,-435.9107966779452,5.882352941176471,8.907093345023151
4425,MARTIGNETTI COMPANIES,23398,Treana Chard CC,12.16,750.0,17.99,30,364.79999999999995,13.0,233.87,1.46,144929.24,-145061.62999999998,-62026.608799760535,0.43333333333333335,0.6410910087719299
4425,MARTIGNETTI COMPANIES,25206,Quinta do Noval 2013 Port,60.8,750.0,89.99,6,364.79999999999995,40.0,3599.6,4.46,144929.24,-141698.9,-3936.517946438493,6.666666666666667,9.86732456140351
9552,M S WALKER INC,25273,Kir-Yianni Paranga VdP Maced,10.13,750.0,14.99,36,364.68,14.0,209.85999999999999,1.57,55551.82,-55708.21,-26545.41599161346,0.3888888888888889,0.575463419984644
90011,FORTUNE WINE BROKERS LLC,21379,Alhambra Red Blend,10.13,750.0,14.99,36,364.68,11.0,158.89000000000001,1.22,238.60999999999999,-445.62,-280.45817861413553,0.3055555555555556,0.4356970494680268
90017,THE IMPORTED GRAPE LLC,25747,Riojana Cab Svgn,5.06,750.0,7.49,72,364.32,60.0,449.4,6.73,80.03,-1.6800000000000175,-0.3738317757009385,0.8333333333333334,1.2335309617918313
9552,M S WALKER INC,20772,Dutton Goldfield Chard Dutto,25.99,750.0,38.99,14,363.86,97.0,3782.03,10.82,55551.82,-52144.47,-1378.7428973329138,6.928571428571429,10.39419007310504
3252,E & J GALLO WINERY,7344,Viniq Shimmery Liqueur,7.74,375.0,12.99,47,363.78000000000003,291.0,3198.09,113.95,61966.91,-59246.55,-1852.5604345093477,6.191489361702128,8.791274946396173
7153,PINE STATE TRADING CO,21584,Fess Parker Ashleys Chard,19.07,750.0,28.99,19,362.33,3.0,86.97,0.33,15884.82,-16160.51,-18581.706335517996,0.15789473684210525,0.24002980708194188
9165,ULTRA BEVERAGE COMPANY LLP,10625,Querceto Il Sole Alessandro,45.26,750.0,66.99,8,362.08,42.0,2855.58,4.66,68054.7,-65565.86,-2296.06104539183,5.25,7.886599646486965
7153,PINE STATE TRADING CO,3441,One Roq RSV Vodka,18.04,750.0,23.99,20,360.8,50.0,1199.5,39.42,15884.82,-15085.539999999999,-1257.6523551479784,2.5,3.3245565410199553
10754,PERFECTA WINES,50354,Ch Dufort Vivens Marguax,30.06,750.0,45.99,12,360.72,5.0,229.95000000000002,0.55,28720.52,-28851.84,-12547.005870841487,0.4166666666666667,0.6374750499001997
9552,M S WALKER INC,17493,Cercius CdR Vielles V Rouge,8.38,750.0,13.99,43,360.34000000000003,31.0,429.69,3.44,55551.82,-55485.91,-12913.009378854525,0.7209302325581395,1.1924571238274961
6213,MHW LTD,849,Bols Peach Schnapps,7.35,1000.0,9.99,49,360.15000000000003,68.0,679.32,71.4,9621.58,-9373.81,-1379.8813519401754,1.3877551020408163,1.8862140774677219
90024,VINILANDIA USA,23935,Dom Sourdais Chinon,9.73,750.0,14.99,37,360.01,49.0,742.51,5.42,2802.64,-2425.56,-326.6703478741027,1.3243243243243243,2.0624704869309185
10754,PERFECTA WINES,21461,Ch Rayne Vigneau Sauternes,39.99,750.0,57.99,9,359.91,40.0,2319.6,4.43,28720.52,-26765.260000000002,-1153.873943783411,4.444444444444445,6.444944569475702
17033,SEA BREEZE CELLARS LLC,11077,Nova 06 Marilyn Merlot Napa,19.99,750.0,28.99,18,359.82,36.0,1043.6399999999999,4.0200000000000005,549.55,130.24999999999997,12.480357211298914,2.0,2.900450225112556
3252,E & J GALLO WINERY,46146,Gallo Pnt Nr Pavia,6.66,1500.0,9.99,54,359.64,54.0,557.46,12.15,61966.91,-61781.240000000005,-11082.631937717504,1.0,1.5500500500500503
3960,DIAGEO NORTH AMERICA INC,3186,Smirnoff Mango Vodka,9.99,750.0,12.99,36,359.64,36.0,467.64,28.36,257032.07,-256952.43,-54946.63202463433,1.0,1.3003003003003004
7153,PINE STATE TRADING CO,26204,Dom de La Foret 15 Rose,9.99,750.0,14.99,36,359.64,25.0,374.75,2.7800000000000002,15884.82,-15872.49,-4235.487658438959,0.6944444444444444,1.0420142364586809
7153,PINE STATE TRADING CO,26205,Memoires 15 Rose,9.99,750.0,14.99,36,359.64,12.0,179.88,1.32,15884.82,-16065.9,-8931.454302868578,0.3333333333333333,0.5001668335001669
17037,Dunn Wine Brokers,26713,Victor Hugo Les Mis Rose,9.99,750.0,15.49,36,359.64,13.0,201.37,1.4600000000000002,358.03000000000003,-517.76,-257.1187366539206,0.3611111111111111,0.5599210321432544
2000,SOUTHERN WINE & SPIRITS NE,19825,Ch Monbousquet 10 Brdx,51.36,750.0,74.99,7,359.52,14.0,1049.86,1.57,19016.59,-18327.82,-1745.7394319242567,2.0,2.9201713395638627
4425,MARTIGNETTI COMPANIES,25003,Tenuta Sette Cieli Indaco,32.65,750.0,47.99,11,359.15,45.0,2159.55,4.97,144929.24,-143133.81,-6627.946099881919,4.090909090909091,6.012947236530699
653,STATE WINE & SPIRITS,19259,The Beach House Red,7.48,750.0,10.99,48,359.04,48.0,503.52,5.390000000000001,8014.9800000000005,-7875.890000000001,-1564.166269462981,1.0,1.4024064171122994
9744,FREDERICK WILDMAN & SONS,19368,Luigi Bosca Malbec SV DOC,14.96,750.0,24.99,24,359.04,17.0,418.83,1.8800000000000001,3999.93,-3942.02,-941.1980994675645,0.7083333333333334,1.1665274064171123
90024,VINILANDIA USA,25355,Bench Chardonnay,14.96,750.0,21.99,24,359.04,2.0,43.98,0.22,2802.64,-3117.9199999999996,-7089.404274670305,0.08333333333333333,0.12249331550802138
653,STATE WINE & SPIRITS,2616,Hayman's Old Tom Gin,14.95,750.0,21.99,24,358.8,24.0,529.76,18.93,8014.9800000000005,-7862.950000000001,-1484.2475838115374,1.0,1.4764771460423634
4425,MARTIGNETTI COMPANIES,23195,Gary Farrell RRV Pnt Nr,27.58,750.0,39.99,13,358.53999999999996,58.0,2319.42,6.46,144929.24,-142974.81999999998,-6164.248820825896,4.461538461538462,6.469069002063927
1392,CONSTELLATION BRANDS INC,11313,Taylor New York Marsala,3.35,750.0,4.99,107,358.45,57.0,284.43,6.3,79528.99,-79609.31000000001,-27989.069366803786,0.5327102803738317,0.7934997907657972
4950,LATITUDE BEVERAGE COMPANY,20969,Ninety Cellars Lot 105 Chard,8.72,750.0,12.99,41,357.52,32.0,415.68,3.56,1610.0,-1555.3999999999999,-374.1820631254811,0.7804878048780488,1.1626762139181026
90047,CRUSH WINES,16311,Mollydooker Gigglepot Cab Sv,29.79,750.0,44.99,12,357.48,12.0,479.88,1.35,1457.73,-1336.6799999999998,-278.5446361590397,1.0,1.3423967774420946
1003,BRONCO WINE COMPANY,46508,Crane Lake Pnt Grigio Cal,5.95,1500.0,8.99,60,357.0,60.0,539.4,13.5,10.53,158.36999999999998,29.36040044493882,1.0,1.5109243697478991
90047,CRUSH WINES,18539,Banknote Counterfeit,12.74,750.0,19.99,28,356.72,29.0,579.71,3.26,1457.73,-1238.0,-213.55505338876335,1.0357142857142858,1.625112132765194
17035,PERNOD RICARD USA,1037,JP Wiser's Rye w/ 2 Glasses,15.5,750.0,24.99,23,356.5,94.0,2005.06,74.11,123780.22,-122205.77,-6094.868482738671,4.086956521739131,5.62429172510519
9165,ULTRA BEVERAGE COMPANY LLP,22906,Mercer Canyons Red,3.87,750.0,16.99,92,356.03999999999996,96.0,546.24,10.75,68054.7,-67875.25,-12425.902533684826,1.0434782608695652,1.5342096393663636
1392,CONSTELLATION BRANDS INC,4354,Casa Noble Anejo,44.44,750.0,59.99,8,355.52,4.0,239.96,3.14,79528.99,-79647.69,-33192.069511585265,0.5,0.67495499549955
4425,MARTIGNETTI COMPANIES,2776,Brenne French Sng Mlt Whisky,32.3,750.0,41.99,11,355.3,78.0,3275.2200000000003,61.46,144929.24,-142070.77999999997,-4337.747693284725,7.090909090909091,9.218181818181819
6215,MOONLIGHT MEADERY,20954,Moonlight Meadery Last Apple,10.45,375.0,16.79,34,355.3,115.0,1838.85,6.59,365.61,1111.3500000000001,60.43722979035812,3.3823529411764706,5.175485505206867
9552,M S WALKER INC,22828,Beaux Freres Vyds Pnt Nr,59.2,750.0,89.99,6,355.20000000000005,63.0,5669.37,6.97,55551.82,-50244.62,-886.2469727676973,10.5,15.961064189189187
